イオンスーパーセンター美郷,秋田県仙北郡美郷町南町字南高野34,,140.5406973,39.4162347,2015-01
イオンスーパーセンター大館,秋田県大館市字大田面238,,140.5766482,40.2860581,2015-01
ライフ千川駅前店,東京都豊島区要町3-45-4,,139.688375,35.7395194,2015-01
ライフ篠崎店,東京都江戸川区篠崎町7-27-1,,139.9035929,35.7060334,2015-01
ライフ府中中河原店,東京都府中市住吉町1-84-1,,139.4584468,35.66026840000001,2015-01
ユーズランド日の出店,東京都西多摩郡日の出町大字平井字三吉野桜木237-3,イオンモール日の出3F,139.2751158,35.7346928,2015-01
東急本店,東京都渋谷区道玄坂2-24-1,東急百貨店本店6F,139.6960602,35.6606455,2015-01
東急百貨店 吉祥寺店 6F玩具売場,東京都武蔵野市吉祥寺本町2-3-1,東急百貨店吉祥寺店6F,139.5778624,35.7050777,2015-01
ドラマ日野南平,東京都日野市南平3-19-21,,139.4043956,35.6616639,2015-01
ドラマめじろ台,東京都八王子市椚田町553-17,,139.3060463,35.6376929,2015-01
ドラマ楢原,東京都八王子市楢原町317-1,,139.3097614,35.6782405,2015-01
タイトーステーション町田店,東京都町田市原町田6-21-23,,139.4484968,35.5426892,2015-01
タイトーステーション多摩センター店,東京都多摩市落合1-45-1,,139.4261785,35.6231635,2015-01
ハロータイトー八王子みなみ野店,東京都八王子市みなみ野1-8-1,BOOKOFF内タイトー,139.327883,35.6313129,2015-01
タイトーステーション新宿南口ゲームワールド店,東京都新宿区新宿3-35-8,,139.7023052,35.6899128,2015-01
Hey,東京都千代田区外神田1-10-5,,139.7710677,35.6990341,2015-01
タイトーステーションBIGBOX高田馬場店,東京都新宿区高田馬場1-35-3,,139.7042567,35.7129463,2015-01
タイトーステーション新宿東口店,東京都新宿区新宿3-22-7,指田ビル,139.7015039,35.6932791,2015-01
CLUBSEGA新宿西口,東京都新宿区西新宿1-125,,139.699386,35.6929707,2015-01
ハイテクランドセガシブヤ,東京都渋谷区渋谷1-14-14,EST1階,139.702811,35.6600829,2015-01
CLUBSEGA自由ヶ丘,東京都目黒区自由ヶ丘2-10-9,,139.6675416,35.6084299,2015-01
池袋GIGO,東京都豊島区東池袋1-21-1,,139.715866,35.7301563,2015-01
CLUBSEGA秋葉原新館,東京都千代田区外神田1-11-11,外神田1丁目ビルディング,139.7710773,35.6991976,2015-01
秋葉原GIGO,東京都千代田区外神田1-15-1,,139.7714551,35.697775,2015-01
キッズトレイン成績桜ヶ丘,東京都多摩市関戸1-10-1,京王聖蹟桜ヶ丘ショッピングセンターA館8F,139.4472748,35.6510798,2015-01
キデイランドヴィーナスフォート,東京都江東区青海1-3-15,ヴィーナスフォート2F,139.7807075,35.6253061,2014
ライフ毛呂山店,埼玉県入間郡毛呂山町岩井西3-12-34,,139.3141035,35.94222260000001,2015-01
ゲームシティ川口,埼玉県川口市埼玉県川口市栄町1-10-5,,139.7187434,35.8030115,2015-01
ゲームシティプラス川越,埼玉県川越市埼玉県川越市泉町1-1,ウニクス南古谷シネマ棟1F,139.5153778,35.9037816,2015-01
そごう大宮店 5F玩具売場,埼玉県さいたま市大宮区桜木町1-6-2,そごう大宮店5F,139.6220182,35.9047206,2015-01
楽市楽座イオンモール川口前川,埼玉県川口市前川1-1-11,イオンモール川口前川店3階,139.707396,35.8342989,2015-01
らんらんらんど東大宮,埼玉県さいたま市見沼区春野2-8,パトリア東大宮店3F,139.6595738,35.9567803,2015-01
らんらんらんど北本,埼玉県北本市中央4-63,ダイエー北本店3F,139.5312881,36.0335077,2015-01
タイトーステーション大宮店,埼玉県さいたま市大宮区大門町1-1,,139.6252581,35.90735,2015-01
SOYU GameField 熊谷店,埼玉県熊谷市埼玉県熊谷市銀座2-245,ショッピングセンターニットーモール4F,139.3938024,36.138745,2015-01
イトーヨーカドー三郷,埼玉県三郷市天神2-22,,139.8541788,35.8433775,2015-01
ドラマ星が丘,神奈川県相模原市中央区星ヶ丘3-7-7,,139.3720584,35.5579888,2015-01
ドラマ淵野辺,神奈川県相模原市中央区共和4-2-16,,139.3945665,35.5653622,2015-01
タイトーステーション海老名ビナウォーク店,神奈川県海老名市中央1-18-1,,139.3955625,35.4525754,2015-01
タイトーステーション小田原シティーモールクレッセ店,神奈川県小田原市前川120,小田原シティモールクレッセ内2F,139.1943534,35.2810294,2015-01
タイトーステーション横浜西口五番街店,神奈川県横浜市西区南幸1-12-9,,139.6195818,35.4646858,2015-01
キッズトレイン東戸塚,神奈川県横浜市戸塚区品濃町537-1,オーロラモール6F,139.5585881,35.4302876,2015-01
キッズトレイン小田原,神奈川県小田原市中里208,ダイナシティーウェスト4F,139.1856789,35.2835057,2015-01
